Country Name,Country Code,Series Name,Series Code,2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1089098416129.6,1271214902549.4,1530143773484.48,1790939429141.46,2123322295847.05,2647704729411.94,2368231329944.26,2767867931548.18,3282148441526.9,3575071654292.93,3552428411214.71,3566763468131.32,3141396548651.28,3142484003145.08,3265746599469.31
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.45302974691968,8.04020134363248,5.06696992820579,5.99340190848403,5.14270537007795,4.46785041449822,0.565397020681971,5.00511304600609,3.65263141202968,3.89347351241716,2.66131261937994,2.87587494813492,2.52357039235341,4.63996896297027,1.83286274357212
Middle East & North Africa,MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.49390243278778,5.97952726561839,2.98659107723344,3.81235362087935,2.91601915324813,2.22028856516616,-1.60172770388736,2.79253785295563,1.51013858720334,1.78631563354914,0.630231913163783,0.902305431623574,0.624773451181397,2.77996727931667,0.094621077200685
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,511780801926.394,592919911444.815,698419820703.851,811375431672.303,1002832284121.99,1235366170569.32,1195903054603.52,1383517141781.51,1568522347333.56,1728262060498.28,1623203517357.34,1597411125089.81,1435241663214.56,1444678670901.96,1431747940489.4
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.77002369319383,7.99242550054551,4.54867321059618,5.4717672105559,6.04060895926295,3.46390370855225,2.61596087107601,5.23586524085999,-0.959815541641262,2.86476177878994,1.61029409100814,2.08996696795613,0.94436668281233,6.9939670556177,3.49676623481648
Middle East & North Africa (excluding high income),MNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.01266446675817,6.14148944453036,2.73560894333005,3.61833775437913,4.15761938457973,1.60589392854236,0.760469320034261,3.32526457052727,-2.76794610901312,0.981842472149452,-0.236400236308882,0.270004730976382,-0.80593666908868,5.19896808786908,1.81240390399518
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,507822139212.328,588620268464.706,693623682832.893,806508983373.843,997382214929.024,1228766298998.44,1188669247677.49,1374620790527.27,1558059480436.63,1716996947608.91,1610655002615.51,1584604173217.79,1422429595481.82,1431082428979.52,1417009559961.62
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.72218613829365,7.98791096250714,4.50061182798542,5.55204549090827,6.09666715487904,3.53619657648558,2.51741807269428,5.2528939957122,-1.01773970290581,2.77868541357363,1.65870500409575,2.11458623334957,0.858804575108806,7.02345980753314,3.55233574171261
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.974637441036379,6.14653898214029,2.69740483607812,3.70612326263799,4.22149780346605,1.68905736294998,0.675850741327494,3.35457625246374,-2.81184890809104,0.91101142655161,-0.175286330729861,0.308099019248289,-0.875905962870107,5.24334928196583,1.88279117534395
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,6627206396728.01,7856125990863.01,9368795237403.51,11150295461142.2,13845130470116.2,16610742666335.7,16227554245823.1,19853890540908.7,23450375132205.3,25031518436630.7,26533427022753.1,27544454671393.8,26005806125663.3,26157827164876.7,28682698960994.9
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.40411467360715,8.07758490456558,7.01485995804751,8.08263494464737,8.67107402451683,5.70565335770685,2.4663528897962,7.44950504051076,6.14517435952581,5.23091382750498,5.16058562612838,4.53394646962583,3.92839823304098,4.21208654693932,4.9129959566263
Middle income,MIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.10810258466847,6.76991440564636,5.73591087549825,6.81240219400591,7.41619516517918,4.48994752765056,1.28230335201476,6.20751000821132,4.91530984722925,4.01152868109125,3.94259487086876,3.33560186939094,2.75543570275288,3.04975484772201,3.76253377431499
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,12407237511367.9,13302608706074.6,14267952115864.7,15176717496461.2,15948507238205.8,16273823136997.2,15795698382986.4,16583580836811.1,17312124677047.8,17985081294447.6,18539718715830.2,19232659728993,19686255793552.8,20166305457752,21049975179140.2
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.70933824110713,3.71778030053822,3.33084183467905,2.66350709803625,1.80612883751401,-0.167110751322568,-2.79334363541076,2.58364753420761,1.74955128268533,2.17451094526027,1.75438656720969,2.59754270648141,2.67703675293656,1.4783349419378,2.34880638573436
North America,NAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.81669824978204,2.75462744686638,2.37638441601409,1.69516812446638,0.840696470943996,-1.12015124174719,-3.6672134984705,1.7044849372333,0.972487387508707,1.3669213531698,0.989094304003729,1.79490782824409,1.89615814900228,0.68896217098613,1.57042536023737
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,31734387308278.9,35318859336591.2,37336037191807.1,39364103835697.6,43034317307137,45559785845546,42617383634392.2,44647343199663,47978738727937.4,47893614075149.5,48473455967116.2,49485020422394.4,46749026010450.6,47658224273925.7,49626408983606.3
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.96289527902329,3.17550916000806,2.70236254378871,2.94136137953747,2.51160643165495,0.185802118336696,-3.55001322591481,2.87375220605281,1.80207675403715,1.25438356279501,1.42224475839423,2.07786387292326,2.43595507187717,1.73385015889794,2.3792113087035
OECD members,OED,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.25245737844608,2.45619414495108,1.99061469300912,2.20097643258219,1.7528626223412,-0.589721700244198,-4.23137276465815,2.20364674047633,1.28951204517591,0.625193967707816,0.772202185723913,1.40348314431414,1.77142909718371,1.07618572707999,1.74884781713102
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,121783875631.806,151392852883.723,184287346790.702,217286699669.207,265447616828.618,325405061388.487,278727681949.794,323946040400.305,400506466688.512,418809845400.329,435102410506.182,447241690845.66,372657314683.554,364419151281.063,402189384321.193
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.27801335288476,9.52760541579636,5.98792654651878,11.1812462268624,9.97262340299119,7.50369766428838,1.87260291621291,8.28508250499344,7.6652973765305,3.65098585648627,3.01039609301338,2.91171104886321,2.691151708912,2.17707979130589,2.24301420202293
Other small states,OSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.30337387539467,7.3023076857076,3.63882323648299,8.5109318070202,7.17033158873129,4.68234610870249,-0.750962452059184,5.598742265262,5.13139062724477,1.28107455036563,0.729106227785636,0.69088823441102,0.516620987337049,0.0799277839687704,0.211196916542761
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,4151877953.2139,4792908297.16062,5264858279.42704,5536876353.38988,6077329195.05599,6554307186.85826,5774704218.32837,6413682686.20816,7627779125.2427,8146587824.6524,8442587804.70101,8798000774.99545,8587236272.49225,9027150901.33749,9687357498.96905
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.07615232255101,3.91848273343898,2.33433565717721,2.42062168675861,1.2830727972418,1.95039561982431,-1.3288307039947,2.84396190273269,4.10440388602953,1.77955347614332,2.79749393567243,3.90777386852605,3.27743108492275,2.07097421173388,3.28510964244767
Pacific island small states,PSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.03062317866991,2.81221323264494,1.1671505621736,1.16008917278955,-0.0384632928958695,0.573737788216661,-2.66101344892877,1.48489188891571,2.77374124080094,0.500866329656247,1.51268448274054,2.59577796527519,1.9860226499539,0.792563433264903,1.9909226968314
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,30473331657383.7,33858964549392,35641289240784.6,37487768921924.7,40884310736276.2,43196314798397.3,40671905500681.6,42410878734971.4,45528533114047.3,45463035228580.8,45860180860076.5,46789720187109.8,44280375949871.9,45257369047361.3,47087043342548.2
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.94227368758185,3.09294758262853,2.62303191502518,2.83526438169972,2.45953554174876,0.152596135473274,-3.57671085293869,2.788413063909,1.56786128002253,1.11418178808896,1.27944455153255,1.9135153341178,2.11545174149015,1.62008465250405,2.21988094571721
Post-demographic dividend,PST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.43285358687059,2.55989360535007,2.10259948338383,2.2854477666619,1.88459550271141,-0.452192903505846,-4.07268094555911,2.30812775713251,1.29153664299193,0.678690751737051,0.824752443862693,1.44076374774227,1.64503339557393,1.15540276344453,1.7956003044935
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,273152316379.121,332155174676.975,411438163674.895,515552416722.151,631178259720.034,807316086607.209,731989106262.353,1011346663312.57,1172225911143.32,1288516411180.46,1410489362451.95,1503514664919.15,1306266954404.83,1207093555741.69,1297071888211.81
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.140404613869066,21.3818013959693,5.93883360066,8.37533759129143,7.32053479790137,6.89188588952486,4.85503777887335,6.06798927611212,4.69731330155155,6.15771300706488,5.60486154742073,4.77666709437636,3.71417307985513,2.63773680865182,1.93109670270304
Pre-demographic dividend,PRE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.72157413247122,17.9056920395661,2.91478944385642,5.29652475454205,4.28006042402728,3.86382802490009,1.87416676652563,3.03661809302416,1.68963618099802,3.10054010678387,2.56783677283825,1.78173262944775,0.777024579736249,-0.239184776636307,-0.898651245229516
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,165353558840.928,199321767992.854,238335255544.536,277440186136.285,332195752003.486,400834911393.61,342551823244.555,393490982670.797,476512580983.554,497533088629.244,514923768188.375,528564730448.262,452162628392.909,441233983648.481,481208161470.758
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.53873249231751,8.23771502332863,5.44149915807206,10.0884077807516,8.47113253103863,6.24758036180421,0.863546018203223,7.02571798220247,6.5426909804641,3.27129007931364,2.70374857904893,2.58463968811165,2.48662161434412,1.59544402700821,1.95495958170748
Small states,SST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.88949673834009,6.41882940322193,3.52237946444687,7.92795255568461,6.21765642643499,3.97261592321578,-1.26581128399395,4.83646644203183,4.46117253728953,1.30223892052965,0.798514285976964,0.723765234673877,0.660374294032366,-0.163567936625185,0.241616991992672
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,774466662240.006,897926604901.35,1028639477063.57,1176241330740.11,1488694492908.47,1515643037463.34,1665590819267.7,2042144113594.69,2272003568714.22,2297911379164.91,2356854113186.14,2581994304111.25,2695272602059.97,2903124297500.27,3291737801056.16
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.24039123225137,7.53162939055419,8.77028592999794,8.67200073233445,9.00909902456768,3.88067597539452,7.60901205926807,9.05534248883866,6.31379458382501,5.51807688800938,6.07308109405625,6.99061428093782,7.60559598324431,6.83468802612113,6.47672442462719
South Asia,SAS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.38292143066261,5.71999747703885,6.99454082404199,6.9557420735411,7.34162316117512,2.33723116883253,6.04910150442552,7.50773103994318,4.83577381936557,4.08209291043427,4.65643340238033,5.59020976057221,6.22661572850028,5.49236865797515,5.16718246182164
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,774466662240.006,897926604901.35,1028639477063.57,1176241330740.11,1488694492908.47,1515643037463.34,1665590819267.7,2042144113594.69,2272003568714.22,2297911379164.91,2356854113186.14,2581994304111.25,2695272602059.97,2903124297500.27,3291737801056.16
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.24039123225137,7.53162939055419,8.77028592999794,8.67200073233445,9.00909902456768,3.88067597539452,7.60901205926807,9.05534248883866,6.31379458382501,5.51807688800938,6.07308109405625,6.99061428093782,7.60559598324431,6.83468802612113,6.47672442462719
South Asia (IDA & IBRD),TSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.38292143066261,5.71999747703885,6.99454082404199,6.9557420735411,7.34162316117512,2.33723116883253,6.04910150442552,7.50773103994318,4.83577381936557,4.08209291043427,4.65643340238033,5.59020976057221,6.22661572850028,5.49236865797515,5.16718246182164
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,467537613032.349,582254847876.02,683799640479.407,800680019088.786,931296798981.219,1065865093244.95,1023156847146.02,1364274589504.98,1538450942114.34,1613328652768.8,1702768715442.83,1783849360621.76,1610061039227.17,1512472520978.19,1648713664105.39
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.84864921473351,11.6670191655407,5.63124124769396,6.97867270443469,7.16112461003257,5.39213628851034,2.85630479777048,5.40421492855158,4.46991587597311,4.30614003705649,4.80188244279674,4.6848071566079,3.10648967665352,1.32571559480898,2.61418552837402
Sub-Saharan Africa,SSF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.09932125645118,8.72519451351268,2.83321908375049,4.13030342030541,4.2955299705806,2.5631228764931,0.0874529944015592,2.56085398553512,1.64832114860856,1.48763831045588,1.97549017595644,1.87431789052279,0.356013260507211,-1.35770519044142,-0.0833920984331087
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,466828481349.427,581411677698.042,682876718562.427,799659760673.26,930260340256.819,1064896855324.44,1022309308238.17,1363306153919.89,1537385287216.87,1612269486195.49,1701440425955.98,1782506097763.29,1608685391951.83,1511046712038.01,1647227850147.94
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.85878016587603,11.6793148298846,5.62875501917981,6.97682706218122,7.15858943857761,5.39817702726195,2.85925180615625,5.40382101708265,4.46745889263499,4.30840489769426,4.80100436141385,4.68493864014276,3.10515473499295,1.32335778538226,2.61297180425298
Sub-Saharan Africa (excluding high income),SSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.1087370164022,8.73679502429179,2.83054887139342,4.12843751955381,4.29281862632705,2.56894931194024,0.0900787774759522,2.56047675193487,1.64538720480193,1.48967046966358,1.97454998627164,1.87433433619573,0.354669638010947,-1.36012308731583,-0.084704822765076
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,467537613032.349,582254847876.02,683799640479.407,800680019088.787,931296798981.219,1065865093244.95,1023156847146.02,1364274589504.98,1538450942114.34,1613328652768.8,1702768715442.83,1783849360621.76,1610061039227.17,1512472520978.19,1648713664105.39
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.84864921473354,11.6670191655407,5.63124124769396,6.97867270443469,7.16112461003257,5.39213628851036,2.85630479777043,5.40421492855161,4.46991587597314,4.30614003705645,4.80188244279671,4.68480715660793,3.1064896766535,1.32571559480898,2.61418552837402
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.09932125645122,8.72519451351263,2.83321908375049,4.13030342030542,4.2955299705806,2.56312287649311,0.0874529944015165,2.56085398553512,1.64832114860856,1.48763831045584,1.97549017595642,1.87431789052283,0.356013260507211,-1.35770519044142,-0.0833920984331229
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,5042892066065.6,6043874845587.94,7277566870789.88,8657026789625.59,10770511617920,13158853077958.5,12685255222289.8,15362432742623.6,18365266110528,19703273700994,20981771667593.9,21703483315138.5,20210757470264.1,20108923623800.1,22168418709051.6
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.12215573711299,7.92969126973411,7.06021741477505,8.20756477004714,8.87552146160037,5.91501473880554,1.7356415353569,7.46038182596105,6.3308205564359,5.25239754845346,5.0501885651625,4.20450298015538,3.39245202494776,3.91131977516655,4.78604414853922
Upper middle income,UMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.30502586035273,7.10828116643829,6.25041826703973,7.4063616856991,8.09212569936568,5.14591642673746,0.975041232556833,6.66124550078908,5.52517632268199,4.43211825206436,4.22210577157061,3.38528040526467,2.59962950842933,3.11946996407544,4.00181184660147
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,38882914196341.5,43787738174824.5,47411807968475.3,51340956869473.9,57833267163667.2,63433456720740,60138443581994.6,65956672976970.8,73297338575869.6,74965622671174.7,77050588613141.6,79131444226984.6,74842734112388.4,75936811478760.2,80683787437857.8
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.90508092642827,4.44819882130577,3.83004477985082,4.30564772072873,4.22805967502092,1.81855180053336,-1.73405038067919,4.31147225552722,3.18088183336675,2.50807925292314,2.61486283287935,2.855754385362,2.85694552780167,2.50572788548887,3.15150985945452
World,WLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.62086292878479,3.15186932117386,2.54857668147774,3.02301031950014,2.95317265019428,0.568479052341303,-2.92870461472502,3.05814021514186,1.9730931648234,1.28694886378113,1.39264999313451,1.63662909655646,1.65137779683971,1.31327842971069,1.97069671425155
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2398645598.19413,2935659299.72684,3255789080.96008,3543256805.92147,4016972351.49192,4007353156.58415,3660530702.97305,3355695364.23841,3442062830.13622,3164615186.94591,3281585236.32501,3350736367.25488,2811489408.89431,2877311946.90265,3012914131.16971
Andorra,AND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.1687198869046,7.64786979021986,7.39698271536501,4.53635311915991,0.0400110668908411,-8.59000378676674,-3.69065350958851,-5.35882577533336,-4.64654305163337,-1.61521818298665,0.351645001850741,2.27768315306425,0.842203518374134,1.8891243866394,1.87319661596112
Andorra,AND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.3666565461149,3.32467350857601,3.82511760495885,1.79487302846965,-2.00717757799602,-9.87404494462545,-4.37595479585616,-5.344256801575,-3.85184552026108,-0.0397440046016158,2.39251434801653,4.29811376203568,2.40497717507311,2.85552917145593,2.29146375207033
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,855643111.111111,919577148.148148,1022191296.2963,1157005444.44444,1311401333.33333,1368431037.03704,1224253000,1152469074.07407,1142042925.92593,1211411703.7037,1192925407.40741,1280133333.33333,1364863037.03704,1460144703.7037,1532397555.55556
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.05790854956044,5.736460188482,6.41240516399535,12.728507447159,9.25942055972271,-0.03013326815055,-12.1075361856213,-7.20002446135504,-2.07912704683282,3.50660922205834,-0.103939140635774,5.10194036354055,4.06021896269833,5.34247943486722,3.33704921545255
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.81013986157402,4.58153822623882,5.22491840676207,11.4202220925713,7.96812177546231,-1.21600389473025,-13.1434877953205,-8.25879178455823,-3.16146476018599,2.37503878117944,-1.173116190437,3.98475058531469,2.9688274965403,4.25736727880744,2.2744235966331
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,127586973492.177,164657930452.787,198737095012.282,232557260817.308,287530508430.568,361558037110.419,332976484577.619,423627422092.49,530163281574.658,545982375701.128,552025140252.246,526319673731.638,594749285413.212,554860945013.62,637590419269.324
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.83704079576924,9.02957330068155,8.85165992013435,8.04715150043027,9.00765087504757,4.05723310346406,-5.91852507634947,10.1253981561002,6.00395169280579,-1.02642045443208,2.40532378079436,-2.51261532081396,2.73115982828946,-1.82254217028903,2.86392289725737
Argentina,ARG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.64379418460412,7.84910614558494,7.69268851986895,6.91802708554957,7.88585198132516,2.99516742225612,-6.88014857518392,8.99143795986308,4.90212524432248,-2.0605746367528,1.33845293358164,-3.51419598172089,1.69894482424465,-2.78459211069379,1.87966121607326
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2021301675.97765,2228279329.60894,2331005586.59218,2421474860.3352,2623726256.98324,2791960893.85475,2498932960.89385,2467703910.61453,2584463687.15084,..,..,..,..,..,..
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.51947237328494,1.17669048367502,0.380390971382511,2.35511944298051,-3.65462624193272,-6.88130206359888,-5.65350208612952,..,..,..,..,..,..,..,..
Aruba,ABW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.27525814736678,-0.585808960625712,-0.918128746674583,1.54201992423819,-4.02394065625924,-7.0034966392458,-5.74649736267519,..,..,..,..,..,..,..,..
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,466294700058.241,611904253805.662,692641708013.833,745521862833.184,851962785585.303,1052584601611.46,926448240318.068,1144260547872.81,1394280784777.68,1543411012579.91,1573696522006.77,1464955475993.76,1349034029453.37,1208039015868.39,1323421072479.07
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.98574490463473,4.00110552014283,3.19031634041626,2.83423251220411,3.77732902959087,3.65776675972091,1.92272729288334,2.05294200395332,2.45110508268402,3.89194002647891,2.63948235705639,2.55833752286902,2.35113644074406,2.82731051096303,1.95757542160659
Australia,AUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.72271316077781,2.80232890315936,1.83736899161033,1.32832824778846,3.13107504088654,1.60111924047793,-0.156446161806755,0.477801448689007,1.03736389922517,2.05346751389629,0.850507462133194,0.99520037828708,0.863570579486066,1.29822478455424,0.348880361421024
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,261695778781.038,300904221504.842,315974418604.651,335998557270.104,388691445387.353,430294287388.311,400172297860.517,391892746544.69,431120310088.82,409425234155.263,430068712971.867,441885415805.825,382065930307.978,390799991147.468,416595666396.636
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.941473311999275,2.73511851844388,2.24406681223554,3.45404103230437,3.72741517552969,1.46042519318141,-3.76458048308088,1.83709459152502,2.92279763636382,0.68044437424868,0.0255041006158336,0.828733875377921,1.09185423166194,1.45091543821485,3.03527267887569
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.450948906888087,2.09970947546967,1.54987879443256,2.94341705883517,3.39173070181498,1.14330863158605,-4.01634234125126,1.59257804102806,2.5764486696057,0.2224493798455,-0.562299550514851,0.0437866825707687,-0.0350498190565958,0.359739594882626,2.18677558047276
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10627600000,10957300000,11792300000,11838800000,12162100000
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.26472077068983,0.882839929779749,3.39535559727943,2.51684911910279,1.44654463506183,-2.32396697254454,-4.17526040073236,1.53877740677106,0.6128974521461,3.0866868599452,-0.410428618068195,-0.147988573034226,1.04495952423387,-1.68954985564559,1.43719133908083
"Bahamas, The",BHS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.32513247770093,-1.23787484894787,1.28410552307874,0.507905951271411,-0.479092902734195,-4.10225815879852,-5.84409759306804,-0.142879801522184,-0.961477779149348,1.57075099351518,-1.78346795842825,-1.43582344274768,-0.174617963031196,-2.79369296749304,0.377819870880728
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,11074822074.4681,13150166755.3191,15968726861.7021,18505053191.4894,21730000000,25710877659.5745,22938218085.1064,25713271276.5957,28776595744.6809,30749308510.6383,32539547872.3404,33387712765.9575,31125851063.8298,32152686170.2128,35307127659.5745
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.02395119599457,6.98094698388441,6.768939708829,6.46856767156123,8.29244382201286,6.24512834138467,2.53977246949495,4.33440708785902,1.98382325562152,3.73225152129817,5.41650371529137,4.34984232980895,2.86196782508222,3.21593363864166,3.88483053415689
Bahrain,BHR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0927117683364003,0.388553333583516,-0.354048864227792,-1.22385171816485,0.192968423541302,-1.25663047157671,-3.55526742655717,-0.360154395155547,-1.00061028420699,1.98122422632399,4.19886272137376,2.71119319251414,0.203319749927218,-0.64539999632413,-0.807158714554816
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,3274850000,3514350000,3897300000,4246600000,4523750000,4607300000,4434050000,4461650000,4660900000,4656350000,4612500000,4608350000,4584150000,4529050000,4796845980.8226
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.2000000000004,1.39999999999982,3.99999999999989,5.70000000000046,1.79999999999963,0.100000000000364,-4.00000000000037,0.300000000000452,0.699999999999818,0.299999999999542,0,0,0.900000000000389,1.99999999999972,1.67106420404612
Barbados,BRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.90720419602035,1.09070309896684,3.65157348846195,5.3041615916293,1.39044070251634,-0.321957745411964,-4.39679678241858,-0.0942844163690211,0.329643515169039,-0.0504987836714434,-0.327069226113153,-0.309120101628523,0.604631320435132,1.72119608696235,1.4137898211051
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,319002821670.429,370885026074,387365750528.541,409813197842.178,471821105940.323,518625897172.99,484552792442.345,483548031197.108,527008453886.929,497884216568.867,520925468952.938,530770977633.615,455039563132.776,467545548764.571,492681283049.248
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.774567233499226,3.63468067224031,2.09427270847185,2.50614011546131,3.44897379169034,0.78317303775475,-2.25317463494594,2.74421327182894,1.79830265913084,0.234796924396491,0.200650443652648,1.29326523510287,1.42695680945808,1.41229201545339,1.72976676241763
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.353564925564484,3.18713112280309,1.53423899454921,1.83227714959186,2.69209846860447,-0.00985420343536703,-3.03648967350381,1.80977685640849,0.396258392354937,-0.490304014422421,-0.288318453483072,1.05614133790355,0.840941581444369,0.900139187425623,1.36616463659274
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,4186525000,4484703000,4868136000,5414299000,5895048000,6109928000,5806378000,5744414000,5550771000,5537537000,5573710000,..,..,..,..
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.41070620413235,2.32126647646751,1.67420714931701,5.54386592809534,2.84589011430658,1.52789390961543,-5.28417714947457,-2.09411353414293,-3.33949441020565,-4.8345401709793,-2.51115443098975,..,..,..,..
Bermuda,BMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.73627080480654,1.65507059338414,1.01808092554583,4.94027206966554,2.26737405753612,0.929051522178014,-5.8080031549402,-1.32438480325234,-2.50110330788415,-5.17820382726485,-2.81561491083635,..,..,..,..
