14_91,0.646,-0.76453,32967.54168,40105,1
14_41,0.694,-0.9729,5001.234849,6084,0
14_75,0.698,-1.04478,3092.479537,3762,0
14_77,0.726,-1.17312,21624.3399,26306,8
14_121,0.712,-1.12168,23996.72053,29192,0
14_81,0.652,-0.79058,3062.886431,3726,0
14_45,0.656,-0.62555,15622.69367,19005,0
14_55,0.715,-1.09177,17526.5168,21321,0
14_122,0.668,-0.31686,5495.275306,6685,0
14_25,0.739,-1.21833,14871.3576,18091,0
14_53,0.707,-0.99537,126442.2979,153817,3
14_102,0.696,-1.11899,4874.642119,5930,0
14_28,0.671,-0.56783,1784.628675,2171,0
14_30,0.732,-1.17689,40147.15792,48839,4
14_113,0.678,-0.62412,12585.29019,15310,0
14_31,0.594,0.79864,3099.877813,3771,0
14_79,0.691,-0.80083,11517.4723,14011,0
14_112,0.669,-0.71361,4766.134065,5798,0
14_20,0.654,-0.45431,8244.146005,10029,0
14_115,0.593,0.00347,4634.609151,5638,0
14_90,0.641,-1.0925,5796.138547,7051,0
14_6,0.721,-1.19881,47135.241,57340,0
14_2,0.741,-1.30272,19104.81577,23241,1
14_54,0.73,-1.24395,4520.346882,5499,0
14_119,0.708,-0.86912,22935.47888,27901,0
14_106,0.648,-0.54418,3480.478032,4234,0
14_47,0.693,-1.01351,18808.88471,22881,0
14_82,0.753,-1.20745,28630.50765,34829,1
14_8,0.646,-0.83533,59853.70016,72812,0
14_71,0.636,-0.52687,2610.76954,3176,0
14_22,0.684,-0.80393,32075.63836,39020,0
14_62,0.672,-0.67962,2937.937763,3574,0
14_123,0.654,-0.80478,14455.41006,17585,3
14_27,0.58,0.38235,14239.21598,17322,0
14_105,0.661,-0.81927,17978.63369,21871,0
14_73,0.68,-0.99085,53612.02097,65219,0
14_21,0.685,-1.08687,17653.10953,21475,1
14_87,0.655,-0.52496,13848.7514,16847,0
14_17,0.641,-0.8218,10410.19693,12664,0
14_29,0.632,-0.3452,14628.03651,17795,1
14_64,0.628,-0.42078,24740.65832,30097,1
14_85,0.694,-0.96437,31225.65861,37986,3
14_116,0.666,-0.97286,15381.01664,18711,0
14_110,0.705,-1.20809,11292.23588,13737,1
14_4,0.699,-0.96115,4558.160295,5545,0
14_11,0.662,-0.67327,4438.965842,5400,1
14_13,0.671,-0.92358,47445.14657,57717,0
14_74,0.635,-0.99092,12703.66261,15454,0
14_19,0.526,1.89296,5606.249452,6820,0
14_84,0.667,-0.65852,11845.46255,14410,0
14_118,0.656,-0.85209,18318.13237,22284,0
14_58,0.707,-1.19272,11709.82748,14245,0
14_37,0.726,-1.15434,19601.32231,23845,1
14_44,0.726,-1.13569,33752.58101,41060,0
14_70,0.712,-1.04048,113626.0171,138226,0
14_51,0.744,-1.26092,10865.60194,13218,0
14_125,0.627,-0.74967,14489.11332,17626,0
14_14,0.632,-0.61086,6803.126168,8276,0
14_107,0.681,-0.84395,5191.945974,6316,0
14_59,0.678,-0.7887,10871.35616,13225,0
14_63,0.763,-1.18032,76421.72915,92967,2
14_26,0.662,-0.80808,4877.108211,5933,0
14_23,0.792,-1.43685,82642.03555,100534,0
14_10,0.628,-0.32276,5470.614385,6655,0
14_95,0.693,-1.18043,7470.615106,9088,0
14_103,0.674,-1.11249,5964.654842,7256,0
14_18,0.675,-1.00866,52831.09179,64269,6
14_32,0.659,-0.41238,4779.286556,5814,0
14_5,0.725,-1.24581,12041.10586,14648,0
14_92,0.644,-0.86229,8908.34682,10837,0
14_96,0.657,-0.48662,17145.09455,20857,0
14_52,0.699,-0.92569,4533.499374,5515,0
14_3,0.721,-1.32229,17849.57487,21714,0
14_7,0.696,-1.18341,7312.785209,8896,0
14_57,0.649,-0.93907,3086.725322,3755,0
14_72,0.642,-0.79488,5464.038139,6647,0
14_124,0.658,-0.73153,52310.74635,63636,0
14_101,0.739,-1.21059,393497.0592,478689,7
14_39,0.8,-1.56937,1229091.277,1495189,7
14_98,0.745,-1.29864,499888.3841,608114,8
14_120,0.816,-1.52703,1022405.63,1243756,14
14_67,0.758,-1.37674,210177.6343,255681,2
14_43,0.689,-0.74741,19258.53551,23428,0
16_84,0.6,0.26887,21979.72903,27822,0
16_75,0.637,-0.34031,50672.19466,64141,0
16_93,0.626,0.15167,21794.07609,27587,1
16_95,0.633,-0.5431,9088.30432,11504,0
16_24,0.683,0.51763,14331.61758,18141,0
16_78,0.647,-0.42977,9968.378296,12618,0
16_71,0.661,-0.55817,53592.08103,67837,4
16_91,0.677,-0.50016,10673.8595,13511,0
16_39,0.663,-0.34338,6260.849421,7925,0
16_14,0.654,-0.40747,11167.61734,14136,0
16_85,0.629,-0.09768,25815.23994,32677,0
16_16,0.642,-0.17385,16188.93708,20492,0
16_42,0.637,-0.26647,10731.53041,13584,0
16_27,0.601,-0.21123,4081.204809,5166,0
16_94,0.592,-0.16519,5443.186437,6890,3
16_13,0.585,0.28844,7277.595567,9212,0
16_82,0.646,-0.34407,55265.3276,69955,2
16_87,0.617,-0.76453,10710.99009,13558,0
16_106,0.664,-0.38523,23696.42629,29995,0
16_111,0.639,-0.26414,12025.57096,15222,0
16_96,0.562,0.82334,6233.198982,7890,0
16_52,0.752,-1.12873,141267.6733,178817,0
16_62,0.6,-0.28114,15365.744,19450,0
16_23,0.632,-0.42903,7880.375139,9975,1
16_100,0.675,0.11879,10709.41006,13556,0
16_45,0.704,-0.77447,27017.63903,34199,3
16_1,0.649,0.01121,8679.867834,10987,0
16_56,0.627,0.93498,21467.8009,27174,3
16_10,0.641,0.22524,17214.37336,21790,0
16_81,0.528,0.68549,6876.269194,8704,0
16_20,0.619,-0.28327,22299.68411,28227,0
16_89,0.645,-0.38067,18160.01838,22987,0
16_40,0.628,-0.0431,12977.53608,16427,4
16_113,0.646,-0.63171,20205.36086,25576,0
16_38,0.654,0.11053,33130.75611,41937,0
16_105,0.656,-0.70344,15006.2883,18995,0
16_47,0.622,-0.31079,15789.19073,19986,0
16_101,0.56,1.34641,7241.25499,9166,0
16_57,0.523,0.6562,6161.30784,7799,0
16_4,0.637,-0.34247,11600.54421,14684,0
16_2,0.601,0.16993,12809.26341,16214,0
16_15,0.637,0.14362,13916.07098,17615,0
16_17,0.596,-0.06475,26034.07342,32954,2
16_44,0.636,-0.54244,10487.41654,13275,0
16_61,0.609,0.65865,17876.40387,22628,0
16_41,0.611,-0.36019,11665.32524,14766,0
16_32,0.65,0.10402,11498.6326,14555,1
16_21,0.62,1.04446,9608.922588,12163,0
16_35,0.609,0.20235,25878.44094,32757,0
16_74,0.633,-0.40535,7884.325201,9980,0
16_51,0.697,-0.84132,10294.65348,13031,0
16_72,0.649,-0.42888,10704.66999,13550,0
16_99,0.562,0.62949,12881.15455,16305,0
16_49,0.594,0.79244,13767.54863,17427,0
16_46,0.623,-0.38162,10747.33067,13604,0
16_109,0.665,-0.67339,2565.170734,3247,0
16_79,0.616,0.30661,35721.99726,45217,0
16_112,0.689,-0.24977,122873.8112,155534,2
16_97,0.572,0.49003,25183.2299,31877,0
16_63,0.592,-0.07231,12690.76153,16064,0
16_12,0.632,-0.13713,33365.38984,42234,0
16_36,0.636,-0.70103,9157.825424,11592,0
16_48,0.653,-0.39611,4349.809074,5506,0
16_18,0.643,-0.48499,7072.192305,8952,0
16_3,0.635,-0.53311,16521.53236,20913,0
16_34,0.657,-0.19188,92921.27557,117620,0
16_92,0.565,0.76817,11276.63907,14274,0
16_68,0.653,-0.66146,19984.15734,25296,1
16_65,0.672,0.37785,27430.02558,34721,2
16_54,0.653,-0.41687,6391.991503,8091,1
16_88,0.798,-1.06781,62113.15634,78623,3
16_7,0.633,0.01109,2542.260371,3218,0
16_5,0.667,0.04131,8506.855087,10768,0
16_76,0.641,-0.88826,57545.30381,72841,5
16_110,0.662,-0.52238,36866.72544,46666,3
16_80,0.613,0.09077,14557.56117,18427,0
16_6,0.675,-0.44876,97684.26121,123649,3
16_104,0.64,-0.43228,13423.10316,16991,2
16_26,0.585,0.3048,4164.156126,5271,0
16_55,0.626,-0.18148,35521.33407,44963,0
16_8,0.551,1.87318,18593.73526,23536,0
16_107,0.739,-0.97413,58030.37151,73455,2
16_67,0.625,-0.31547,13555.82526,17159,0
16_59,0.595,-0.33894,6509.703373,8240,0
16_37,0.553,-0.10777,6306.670149,7983,0
16_53,0.783,-1.30015,576139.559,729279,7
16_60,0.641,-0.77046,7583.330422,9599,0
16_31,0.605,0.01177,12812.42346,16218,0
16_86,0.628,-0.62868,11989.23039,15176,0
16_43,0.66,-0.54013,50569.49303,64011,4
16_58,0.655,-0.48214,14879.09628,18834,0
16_28,0.589,-0.73124,4395.629802,5564,0
16_9,0.649,-0.13751,27530.35718,34848,0
16_33,0.655,-0.33209,16822.52714,21294,3
16_70,0.685,-0.92377,12091.93202,15306,0
16_11,0.664,-0.73242,8416.003644,10653,0
16_103,0.661,-0.64548,18531.32427,23457,0
16_98,0.65,-0.20123,20560.8665,26026,0
16_19,0.65,-0.48182,15519.00644,19644,0
16_22,0.661,-0.49507,17161.44252,21723,0
16_25,0.651,0.7568,28671.9253,36293,1
16_66,0.695,-0.42941,69358.3614,87794,0
16_50,0.635,-0.19899,63404.82686,80258,1
16_30,0.638,-0.42583,10155.61127,12855,0
16_108,0.71,-0.75027,147022.9147,186102,7
16_77,0.61,0.34405,14584.4216,18461,0
16_102,0.729,-0.87503,249130.4561,315350,3
16_69,0.705,-1.05758,78666.2892,99576,1
16_73,0.666,-0.0357,20218.00106,25592,0
16_64,0.607,0.06349,20021.28793,25343,5
16_83,0.593,0.02575,23237.42901,29414,2
16_29,0.579,0.73041,11349.32022,14366,0
16_90,0.687,0.0078,11020.67501,13950,0
17_5,0.665,-0.43395,7331.469078,9471,1
17_6,0.756,-1.11709,135627.1463,175207,6
17_25,0.705,-0.68968,24410.36278,31534,3
17_30,0.689,-0.40873,36234.68864,46809,6
17_4,0.696,-0.61538,61049.90395,78866,3
17_21,0.677,-0.6858,5760.052941,7441,1
17_28,0.714,-0.72045,49063.7919,63382,4
17_2,0.724,-0.52625,14626.55561,18895,0
17_20,0.746,-0.67153,32224.86815,41629,1
17_9,0.712,-0.70481,13422.83537,17340,0
17_14,0.69,-0.81272,7319.857629,9456,0
17_23,0.682,0.19243,5136.905163,6636,1
17_1,0.689,-0.59348,13175.89855,17021,1
17_33,0.698,-0.28467,11333.5486,14641,0
17_15,0.653,-0.2048,19344.67451,24990,0
17_13,0.709,-0.53631,11304.90702,14604,4
17_26,0.74,-0.58255,12805.88037,16543,2
17_27,0.647,-0.06645,8351.728422,10789,0
17_32,0.741,-0.46735,7034.215976,9087,1
17_19,0.683,-0.33559,19620.2529,25346,0
17_3,0.684,-0.24031,26083.18557,33695,0
17_8,0.778,-1.10355,64625.45623,83485,1
17_7,0.828,-1.45155,282675.3141,365168,15
17_24,0.722,-0.79552,37838.61683,48881,1
17_12,0.764,-1.08887,42664.33515,55115,4
17_17,0.681,-0.42245,47672.74028,61585,2
17_10,0.712,-0.56546,12111.5157,15646,3
17_11,0.791,-1.3492,152460.6514,196953,5
17_16,0.65,-0.17825,13049.7208,16858,1
17_22,0.65,0.1926,14814.66109,19138,0
17_29,0.709,-0.87894,75727.54994,97827,0
17_18,0.712,-0.86255,83699.97102,108126,3
17_31,0.765,-1.28258,27142.14975,35063,3
18_19,0.478,1.52848,11345.89654,13600,0
18_10,0.691,-0.77683,28692.60439,34393,1
18_5,0.63,1.08252,9510.530922,11400,0
18_3,0.686,-1.1255,9333.668417,11188,0
18_2,0.722,-1.24205,12704.90135,15229,0
18_9,0.501,3.51601,28615.01848,34300,0
18_14,0.679,-0.74533,18697.37009,22412,5
18_16,0.717,-0.88384,33166.72521,39756,4
18_20,0.752,-1.24608,103618.9029,124205,4
18_6,0.746,-1.25636,22752.69385,27273,0
18_1,0.731,-0.93867,30510.4506,36572,6
18_8,0.762,-1.47102,40963.69205,49102,2
18_13,0.722,-1.18338,6265.270809,7510,0
18_18,0.736,-1.03204,25052.74067,30030,1
18_11,0.667,-0.56681,19579.17984,23469,4
18_17,0.813,-1.52224,317225.4274,380249,26
18_7,0.702,-0.4203,14764.68213,17698,5
18_12,0.695,-0.89728,35973.16609,43120,7
18_4,0.714,-1.04848,58730.86547,70399,8
18_15,0.695,-0.93153,77647.64518,93074,11
19_38,0.776,-1.27209,54379.23477,59113,0
19_11,0.69,-1.17874,7225.972106,7855,0
19_32,0.685,-0.99536,4920.652425,5349,0
19_50,0.675,-0.69341,1813.162447,1971,0
19_33,0.753,-1.26338,72369.19155,78669,1
19_15,0.649,-0.76247,1578.582831,1716,0
19_5,0.705,-0.9553,17000.12279,18480,0
19_3,0.645,-0.83342,1263.970169,1374,0
19_30,0.675,-0.40747,3273.075589,3558,0
19_13,0.69,-1.0119,9994.01158,10864,0
19_16,0.66,-0.90789,3077.132616,3345,0
19_22,0.694,-0.86794,13280.88597,14437,0
19_19,0.871,-1.85162,112836.4752,122659,0
19_21,0.763,-1.56597,329273.4281,357937,10
19_39,0.809,-1.61697,1044615.229,1135550,22
19_40,0.7,-1.01794,951.1973466,1034,0
19_35,0.708,-1.34151,792.9710955,862,2
19_51,0.705,-1.27233,3783.631225,4113,0
19_42,0.68,-0.80698,4929.851625,5359,0
19_18,0.748,-1.51461,132163.0758,143668,0
19_48,0.765,-1.65664,247417.1009,268955,7
19_29,0.734,-1.24,6360.327325,6914,3
19_24,0.617,0.24107,5466.165023,5942,0
19_14,0.62,0.06747,32606.56668,35445,0
19_25,0.741,-1.65783,50791.54652,55213,0
19_41,0.698,-1.24659,19173.8939,20843,6
19_9,0.746,-1.42004,79522.48997,86445,2
19_34,0.717,-1.39982,5048.521314,5488,0
19_12,0.73,-1.5385,22561.9595,24526,0
19_37,0.703,-0.89066,5010.804591,5447,0
19_46,0.849,-1.84414,407775.7267,443273,11
19_44,0.771,-1.46767,31894.54855,34671,2
19_28,0.711,-1.08948,1466.352583,1594,0
19_10,0.751,-1.39114,14803.35368,16092,0
19_1,0.726,-1.28225,2567.4969,2791,0
19_47,0.729,-1.43276,15274.35275,16604,0
19_17,0.643,-0.48268,36788.5233,39991,1
19_23,0.696,-0.97597,1174.737922,1277,0
19_8,0.702,-1.31986,3470.858403,3773,0
19_2,0.699,-1.18841,3167.284782,3443,0
19_36,0.546,-0.16421,6526.832857,7095,0
19_4,0.754,-1.46441,29982.95466,32593,3
19_31,0.754,-1.59157,236391.859,256970,7
19_7,0.633,-0.08091,14231.1634,15470,0
19_49,0.786,-1.47184,37228.24509,40469,0
19_27,0.657,-0.85341,1867.437731,2030,0
19_20,0.724,-0.88587,5084.398196,5527,0
19_43,0.623,-0.19196,2417.549929,2628,0
19_6,0.8,-1.81439,481458.5641,523370,9
19_26,0.82,-1.71762,623711.3232,678006,19
19_45,0.676,-0.90462,30044.5893,32660,1
20_440,0.547,0.30624,581.7487462,896,0
20_503,0.594,0.03167,242.8281597,374,0
20_341,0.62,-0.07598,150.6313718,232,0
20_540,0.72,-0.48934,4583.219195,7059,0
20_356,0.572,0.67009,1294.001396,1993,0
20_521,0.568,1.3453,179.1993906,276,0
20_504,0.635,-0.23987,1072.599251,1652,0
20_244,0.563,0.0497,2382.183203,3669,0
20_535,0.576,1.25546,1932.236907,2976,0
20_151,0.567,0.76804,255.8136228,394,0
20_538,0.549,0.73005,457.7375737,705,0
20_552,0.622,0.15126,331.1293086,510,0
20_152,0.504,1.04437,1397.235828,2152,0
20_302,0.556,1.08094,2685.393766,4136,0
20_468,0.547,1.39796,8809.338156,13568,0
20_51,0.501,2.11431,2836.025138,4368,0
20_370,0.665,0.41198,440.8564717,679,0
20_556,0.62,0.20626,161.6690154,249,0
20_111,0.586,1.28345,2852.90624,4394,0
20_72,0.58,1.46466,4271.568081,6579,3
20_364,0.599,0.91214,9550.808098,14710,0
20_560,0.612,0.916,4008.612454,6174,0
20_546,0.634,0.36991,3660.602043,5638,0
20_33,0.756,-0.86577,1579.681584,2433,0
20_139,0.514,1.48232,1386.847457,2136,0
20_313,0.536,1.41433,541.4938106,834,0
20_203,0.515,2.06571,2132.862312,3285,0
20_87,0.649,0.3795,2645.788103,4075,2
20_260,0.513,0.47905,1615.391608,2488,0
20_428,0.498,1.0267,1149.213483,1770,0
20_221,0.645,0.72163,870.0260266,1340,0
20_287,0.625,0.47077,224.6485114,346,0
20_16,0.384,2.67657,5538.949278,8531,1
20_323,0.553,1.51482,1386.198184,2135,0
20_98,0.51,1.80375,2874.332254,4427,0
20_96,0.714,-0.95332,501.238875,772,0
20_226,0.576,0.68495,1758.231702,2708,0
20_12,0.548,1.42007,6401.8333,9860,0
20_367,0.491,1.57507,2949.64794,4543,0
20_186,0.601,0.1062,392.8102583,605,0
20_400,0.63,-0.02762,1059.613788,1632,0
20_220,0.484,0.9081,1800.434457,2773,0
20_224,0.695,-0.16591,444.1028375,684,0
20_516,0.551,0.57691,2967.827588,4571,0
20_102,0.728,-0.12243,2860.048244,4405,0
20_232,0.58,1.41909,13968.46264,21514,0
20_478,0.588,0.63955,1242.059544,1913,0
20_192,0.742,-0.7345,936.2518883,1442,0
20_500,0.572,1.05104,5118.220275,7883,0
20_119,0.582,1.48876,259.0599885,399,0
20_207,0.59,1.57308,11102.57094,17100,0
20_95,0.53,2.15023,2590.599885,3990,0
20_168,0.593,0.48649,634.3398716,977,0
20_185,0.688,-0.12608,5635.690978,8680,0
20_318,0.69,-0.37567,27827.84739,42860,1
20_353,0.582,1.0842,1284.262299,1978,0
20_77,0.704,-0.35677,2316.606614,3568,0
20_518,0.586,0.38401,99.33879259,153,0
20_55,0.586,-0.07269,2291.934234,3530,2
20_67,0.832,-1.12743,170990.6301,263357,2
20_141,0.627,0.47527,4695.543451,7232,0
20_462,0.691,-0.50138,2824.338221,4350,0
20_405,0.621,0.03999,1254.395734,1932,0
20_53,0.687,-0.38211,792.7625213,1221,0
20_466,0.508,2.20223,7737.388179,11917,1
20_99,0.506,1.43667,308.4047482,475,0
20_502,0.555,2.32538,3580.741445,5515,0
20_180,0.618,-0.06697,1509.560084,2325,0
20_380,0.63,0.28416,1280.36666,1972,1
20_74,0.578,0.70431,327.8829429,505,0
20_228,0.515,1.44688,500.5896019,771,0
20_354,0.377,2.30033,331.1293086,510,0
20_542,0.523,0.94417,484.357773,746,0
20_250,0.623,0.2104,766.7915951,1181,0
20_519,0.661,-0.00461,1811.4721,2790,0
20_443,0.648,-0.44424,290.8743731,448,0
20_342,0.722,-0.38314,1349.838888,2079,0
20_239,0.611,0.8708,699.2671871,1077,0
20_297,0.565,1.91752,1395.937282,2150,0
20_491,0.472,0.56341,2707.469053,4170,0
20_89,0.636,-0.02241,1397.235828,2152,0
20_463,0.518,0.89511,430.4681012,663,0
20_372,0.589,1.81779,1224.529169,1886,0
20_527,0.558,1.1259,1836.793753,2829,0
20_432,0.606,0.19644,628.4964133,968,0
20_157,0.82,-1.28835,8998.925917,13860,0
20_125,0.546,1.2581,7669.863771,11813,2
20_82,0.585,0.78388,2565.927505,3952,0
20_345,0.632,0.49815,2576.315876,3968,0
20_30,0.81,-1.24248,5395.459911,8310,0
20_45,0.774,-1.10461,4883.832666,7522,2
20_243,0.668,0.17739,1131.033835,1742,0
20_247,0.757,-1.20179,952.4837172,1467,0
20_19,0.564,0.66482,1993.917857,3071,0
20_464,0.585,0.57392,311.651114,480,0
20_86,0.647,1.28428,567.4647368,874,0
20_312,0.556,1.49619,7502.351297,11555,0
20_49,0.601,0.69213,740.8206689,1141,0
20_268,0.609,0.11516,594.7342092,916,0
20_145,0.743,-0.30878,2255.574938,3474,0
20_118,0.564,1.34967,1603.704691,2470,0
20_84,0.802,-1.30801,2527.620389,3893,0
20_107,0.744,-0.46428,13930.8048,21456,0
20_278,0.607,0.90884,23740.02361,36564,0
20_201,0.553,0.951,1189.468418,1832,0
20_402,0.636,-0.12122,703.162826,1083,0
20_165,0.605,0.50776,981.051736,1511,0
20_171,0.517,2.87533,11997.26934,18478,0
20_54,0.623,0.24093,265.5527201,409,0
20_388,0.544,1.85281,1645.907446,2535,0
20_395,0.472,1.9819,1232.320447,1898,0
20_410,0.618,0.32269,2247.134387,3461,0
20_558,0.635,-0.25802,1001.828477,1543,0
20_429,0.584,1.37881,989.492287,1524,0
20_530,0.624,0.94103,2197.789627,3385,0
20_362,0.626,0.27874,971.3126387,1496,0
20_259,0.475,1.57248,1600.458325,2465,0
20_407,0.531,1.12616,5522.71745,8506,0
20_209,0.544,1.40617,461.6332126,711,0
20_452,0.547,1.71848,2739.932711,4220,0
20_3,0.576,1.70852,1619.93652,2495,0
20_475,0.6,1.05974,6267.433757,9653,2
20_399,0.754,-0.52659,17832.28718,27465,2
20_196,0.662,-0.53953,262.3063543,404,0
20_427,0.671,-0.0083,9990.366024,15387,0
20_59,0.637,0.58486,26871.46803,41387,0
20_499,0.716,-0.60379,1312.181045,2021,0
20_343,0.569,0.27666,1200.506062,1849,0
20_328,0.525,1.52543,761.5974099,1173,0
20_474,0.643,0.3128,2116.630483,3260,0
20_389,0.524,1.40768,597.980575,921,0
20_69,0.554,1.23492,1588.122135,2446,0
20_100,0.56,1.11436,322.6887576,497,0
20_360,0.606,1.21061,2332.18917,3592,0
20_358,0.6,0.66804,1203.752428,1854,0
20_486,0.641,0.04713,1603.055418,2469,0
20_7,0.533,2.0989,1695.901479,2612,0
20_2,0.639,0.1491,29142.62553,44885,0
20_112,0.604,0.44482,1583.577223,2439,0
20_506,0.603,0.16687,507.7316066,782,0
20_191,0.679,-0.40794,207.7674093,320,0
20_222,0.594,0.95728,993.3879259,1530,0
20_219,0.57,1.04437,1665.385641,2565,0
20_131,0.575,1.18151,6817.368119,10500,0
20_47,0.609,-0.50996,60.38240334,93,0
20_35,0.806,-1.49249,353.2045959,544,0
20_52,0.719,-0.16506,4013.806639,6182,0
20_382,0.579,2.16992,759.6495904,1170,0
20_271,0.522,1.80605,2106.891385,3245,0
20_143,0.665,-0.294,5816.838188,8959,0
20_272,0.556,1.11213,4000.171903,6161,0
20_169,0.514,1.72841,2391.9223,3684,0
20_315,0.577,2.16189,1110.906367,1711,0
20_375,0.793,-0.93552,6570.64432,10120,0
20_290,0.612,-0.13834,657.064432,1012,0
20_564,0.606,1.30508,838.8609152,1292,0
20_371,0.609,1.33966,619.4065891,954,0
20_90,0.672,0.3403,3809.285596,5867,0
20_553,0.721,-0.25506,6114.205293,9417,0
20_492,0.557,1.8746,2084.166825,3210,0
20_216,0.609,0.5331,864.1825682,1331,1
20_218,0.527,1.53038,394.1088046,607,0
20_451,0.482,1.74981,683.6846314,1053,0
20_283,0.609,0.09147,676.5426267,1042,0
20_75,0.687,-0.42481,1734.208595,2671,0
20_381,0.573,-0.49083,1692.00584,2606,0
20_298,0.646,0.65192,7677.655048,11825,0
20_284,0.504,2.29576,2051.703167,3160,0
20_230,0.561,-0.31992,653.8180663,1007,0
20_393,0.552,1.22092,2339.980448,3604,0
20_56,0.586,-0.15822,942.0953467,1451,0
20_436,0.553,1.17147,722.6410206,1113,0
20_349,0.635,1.05058,1282.963753,1976,0
20_146,0.511,2.02908,1730.962229,2666,0
20_94,0.452,1.2094,1232.320447,1898,0
20_505,0.706,-0.49702,4904.609407,7554,0
20_264,0.575,1.62842,1476.447153,2274,0
20_316,0.612,0.77617,488.9026851,753,0
20_245,0.565,0.61121,829.1218179,1277,0
20_555,0.653,0.82067,1722.521678,2653,0
20_488,0.59,0.0823,85.0547832,131,0
20_103,0.63,0.88704,3669.042594,5651,0
20_433,0.491,1.85409,1684.863835,2595,0
20_507,0.47,0.82325,2093.256649,3224,0
20_109,0.721,-0.806,800.5537991,1233,0
20_276,0.367,1.83372,520.0677965,801,1
20_340,0.625,0.44565,1219.334984,1878,0
20_274,0.606,2.065,841.4580078,1296,0
20_127,0.567,2.75615,833.0174568,1283,0
20_435,0.517,2.16024,2275.702405,3505,0
20_93,0.605,0.54999,327.8829429,505,0
20_501,0.567,0.4841,610.3167649,940,0
20_70,0.635,1.15329,4304.031739,6629,0
20_14,0.749,-0.98803,17173.27493,26450,1
20_420,0.526,1.19814,1090.778899,1680,0
20_344,0.554,0.95767,1696.550752,2613,0
20_523,0.689,0.12235,1044.680505,1609,0
20_409,0.832,-1.33964,5301.315304,8165,0
20_373,0.56,0.73006,290.8743731,448,0
20_195,0.459,1.56715,815.4870817,1256,0
20_40,0.488,2.33787,3892.392559,5995,0
20_91,0.846,-1.1729,3167.803719,4879,0
20_346,0.606,0.13818,940.7968004,1449,0
20_289,0.542,0.61319,742.1192152,1143,0
20_133,0.598,2.07739,2580.211515,3974,0
20_569,0.597,1.11139,1108.309274,1707,0
20_190,0.626,0.68763,14515.15064,22356,0
20_565,0.681,0.22547,22140.86383,34101,0
20_368,0.619,0.59976,1179.080048,1816,0
20_148,0.507,1.15205,1262.836285,1945,0
20_81,0.573,0.82759,1242.708817,1914,0
20_138,0.611,0.40143,298.6656509,460,0
20_422,0.633,0.68426,442.155018,681,0
20_28,0.623,0.60901,12777.0464,19679,0
20_310,0.667,0.28391,4429.341458,6822,0
20_179,0.582,0.37342,949.2373514,1462,0
20_421,0.716,-0.45098,2884.071351,4442,0
20_162,0.489,1.53728,1199.856789,1848,0
20_547,0.644,-0.02397,617.4587696,951,0
20_181,0.567,0.92536,270.7469053,417,0
20_76,0.588,0.14906,2162.728877,3331,0
20_493,0.677,0.00957,359.0480543,553,0
20_510,0.627,1.66548,569.4125562,877,0
20_352,0.375,2.56807,2488.664,3833,0
20_406,0.517,2.44719,13364.63861,20584,0
20_176,0.577,1.10576,1823.159017,2808,0
20_387,0.654,-0.01643,1855.622675,2858,0
20_454,0.564,1.51463,2064.68863,3180,0
20_105,0.516,0.73444,4317.666475,6650,0
20_281,0.652,-0.36262,199.9761315,308,0
20_403,0.718,-0.7571,1799.785183,2772,0
20_101,0.524,1.56815,471.3723099,726,0
20_246,0.569,0.60927,402.5493556,620,0
20_129,0.669,-0.66316,216.8572335,334,0
20_248,0.534,2.47554,9253.440994,14252,0
20_301,0.664,0.63684,1002.47775,1544,0
20_319,0.575,1.38635,713.5511965,1099,0
20_430,0.583,1.41253,164.266108,253,0
20_557,0.746,-0.89369,9070.345964,13970,0
20_229,0.496,2.05597,4576.077191,7048,0
20_522,0.576,1.4568,787.568336,1213,0
20_335,0.583,1.17306,650.5717005,1002,0
20_197,0.63,0.62773,1978.335301,3047,0
20_562,0.598,-0.07975,946.6402588,1458,0
20_533,0.642,0.42505,1422.557481,2191,0
20_322,0.529,1.37307,573.9574683,884,0
20_496,0.692,-0.49597,1409.572018,2171,0
20_215,0.679,-0.3106,496.0446898,764,0
20_234,0.541,2.00192,4904.609407,7554,0
20_135,0.614,0.61845,4666.326159,7187,0
20_240,0.5,2.71242,1597.211959,2460,0
20_147,0.459,1.03055,245.4252523,378,0
20_338,0.794,-0.81404,6025.254871,9280,0
20_484,0.577,0.55134,2731.49216,4207,0
20_295,0.714,-0.42827,5859.690217,9025,0
20_65,0.525,1.14773,767.4408683,1182,0
20_241,0.603,0.82844,703.8120991,1084,0
20_412,0.52,1.25176,2133.511585,3286,0
20_450,0.483,2.65511,7994.500348,12313,0
20_48,0.47,1.8522,846.6521931,1304,0
20_142,0.516,1.13029,753.1568589,1160,0
20_444,0.587,1.98273,299.3149241,461,0
20_1,0.444,0.95997,703.8120991,1084,0
20_536,0.615,0.61687,320.091665,493,0
20_476,0.621,-0.03913,265.5527201,409,0
20_425,0.578,1.68997,1434.244398,2209,0
20_563,0.432,1.73785,849.2492857,1308,0
20_34,0.602,-0.22352,925.2142447,1425,0
20_294,0.734,-0.4364,4094.965784,6307,2
20_365,0.63,0.41631,848.6000125,1307,0
20_374,0.46,2.06768,954.4315367,1470,0
20_332,0.611,0.27815,263.6049006,406,0
20_333,0.637,-0.10987,1690.05802,2603,0
