,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,y
93,0.85620209,0.238054993,0.126500395,0.766393869,0.137793237,0.499542629,0.162451999,0.669510391,0.643584374,0.405716776,0.768855994,0.437473097,0.319890809,0.817551317,0.433673577,0.752256133,0.900008377,0.378760529,0.009388883,0.315396363,0.832126186,0.311787275,0.420959012,0.311062706,0.733838545,0.538007725,0.420007161,0.843534869,0.840218723,0.182346067,0.796665779,0.288934705,0.603778333,0.138799747,0.370284138,0.0619264,0.098335851,0.116986971,0.955063546,0.253310555,0.666586912,0.40141672,0.379369773,0.673300575,0.892989575,0.31950193,0.455290043,0.298022639,0.656762987,0.915173502,0.675075158,27.33090168
94,0.0623141,0.251202503,0.065865824,0.549684619,0.969148261,0.953768971,0.878939847,0.172894859,0.3929993,0.877577856,0.660448345,0.005157174,0.370449798,0.776950195,0.567132288,0.590159219,0.651037593,0.201169822,0.464204851,0.544556325,0.256266458,0.145622366,0.091698572,0.482310808,0.382917862,0.098316041,0.539057875,0.578692765,0.4888294,0.90850974,0.716096318,0.785832736,0.045001457,0.911011151,0.579676501,0.771756844,0.321818063,0.28238193,0.870792615,0.35613954,0.29369509,0.528979038,0.828582239,0.778139813,0.249565988,0.49542553,0.463726795,0.636885951,0.992298111,0.835328173,0.962454042,8.93961292
95,0.620145527,0.013698481,0.783921801,0.293284402,0.561664447,0.128507083,0.301845098,0.352945403,0.365800806,0.687371789,0.149279903,0.717771312,0.65741526,0.403277854,0.040210594,0.377975796,0.384398326,0.197590036,0.283748168,0.471479569,0.089634665,0.31875313,0.793878591,0.391021972,0.170815821,0.941251573,0.286549153,0.729994122,0.252149518,0.210770638,0.522311939,0.35230889,0.010640625,0.630849685,0.526293932,0.585308223,0.336624366,0.822685092,0.864273319,0.498762943,0.921050494,0.509793535,0.672364086,0.623344813,0.977754735,0.098352415,0.517091604,0.638294565,0.263217645,0.183307124,0.592062975,10.0588774
96,0.919425479,0.848225896,0.533617369,0.66378804,0.66732785,0.086561131,0.681707826,0.860502336,0.585705474,0.944797401,0.435289481,0.127972094,0.428512704,0.502485525,0.891447797,0.408555731,0.585813602,0.674864144,0.930948391,0.457832529,0.032108847,0.333035939,0.774464098,0.748031814,0.040098131,0.019575624,0.219871098,0.649237317,0.542036097,0.827073334,0.109514936,0.29360354,0.143771098,0.152108223,0.448739947,0.311423142,0.102375627,0.98442226,0.972433572,0.998549295,0.668935995,0.338206759,0.042479815,0.724657973,0.512966846,0.104658598,0.735064489,0.48326005,0.132894875,0.037509253,0.339619742,3.3744399
97,0.439657735,0.341769217,0.660416732,0.01601927,0.90781684,0.801540115,0.82950826,0.091058089,0.264690418,0.11186168,0.706196627,0.101293191,0.703973694,0.325828123,0.692012562,0.993170358,0.54839889,0.24946573,0.686150629,0.915243695,0.453123663,0.232825991,0.936710445,0.673712164,0.212865765,0.421380677,0.2913735,0.11848485,0.831191297,0.900641354,0.834846372,0.683725201,0.842937133,0.409825155,0.394798711,0.367851206,0.867111145,0.478488277,0.194634221,0.544530128,0.208037222,0.368497323,0.885782586,0.095374612,0.337914547,0.832709478,0.568508573,0.950599312,0.003545218,0.90052002,0.437096719,-21.75230596
98,0.797897154,0.087939924,0.579595039,0.038554955,0.591861428,0.824846045,0.878292347,0.579211344,0.17146571,0.294979526,0.920911264,0.266696432,0.303257976,0.857535523,0.177110853,0.859056028,0.8147143,0.868254662,0.95498994,0.962433924,0.864900189,0.569150273,0.115744259,0.968254344,0.672912266,0.219779135,0.557084189,0.645260393,0.53101007,0.585822047,0.647659032,0.283224655,0.271801075,0.964313141,0.725382406,0.654169973,0.227182855,0.518186098,0.169304921,0.038433583,0.209824596,0.513582217,0.761093591,0.209614225,0.097566077,0.49751406,0.465047215,0.182204563,0.188955247,0.494390567,0.936351442,-3.847546907
99,0.888426525,0.624444396,0.467134218,0.124216795,0.726681567,0.776229698,0.074011235,0.165797389,0.379726073,0.78268133,0.458704965,0.4513584,0.408983128,0.827603308,0.5675735,0.576785331,0.35576383,0.533442003,0.649831638,0.575147364,0.841753197,0.497327171,0.327584217,0.87577321,0.380991478,0.143693763,0.96711108,0.19689702,0.563447059,0.78168021,0.504825342,0.654659519,0.647584826,0.708105752,0.801732343,0.060780303,0.40167425,0.880039501,0.794266857,0.384039423,0.234224772,0.288825511,0.150526265,0.052535521,0.065788604,0.150605635,0.274462999,0.517702915,0.86960596,0.376096272,0.06932173,24.20101263
100,0.559353711,0.056698146,0.272093109,0.144850692,0.84074938,0.416175207,0.627386174,0.923975295,0.95428268,0.739218623,0.440089342,0.159647379,0.305235589,0.938654955,0.941876211,0.462915292,0.912992856,0.136370364,0.34782518,0.105775713,0.613707853,0.75221972,0.387111583,0.112703821,0.082624317,0.288449533,0.285546294,0.450054032,0.20442362,0.260993169,0.938138866,0.287853494,0.441505483,0.720374888,0.545785932,0.306789612,0.722900753,0.847728602,0.56306901,0.342322579,0.016904912,0.549450216,0.94737267,0.248544012,0.784213228,0.216382214,0.688591886,0.84026798,0.926020137,0.513077351,0.917522302,4.493391619
101,0.657395967,0.684692454,0.862005609,0.415788101,0.348976679,0.202448705,0.140560354,0.579195418,0.505897682,0.17869074,0.598250331,0.725946883,0.648457354,0.060685385,0.033979237,0.750484149,0.851642781,0.577622434,0.539372648,0.06274024,0.236457986,0.075762392,0.391960152,0.970601354,0.5193952,0.052638486,0.765311995,0.301459309,0.902902443,0.423610251,0.127757714,0.917139748,0.066196862,0.411625256,0.734128275,0.693499717,0.136931637,0.420334866,0.40096549,0.332991294,0.202069537,0.784825988,0.117966651,0.171473713,0.873116525,0.85221412,0.912645863,0.938728461,0.338409458,0.662838181,0.276107261,4.216386405
102,0.996986255,0.244823068,0.146899933,0.83779299,0.782295004,0.221173505,0.169058732,0.07435623,0.334761961,0.474416297,0.061458902,0.861898676,0.391664518,0.818051713,0.009435762,0.407975503,0.730277766,0.359682849,0.743361224,0.276298961,0.044758678,0.467427597,0.066361213,0.938421226,0.558108744,0.704940119,0.15864015,0.93485923,0.580367191,0.183583969,0.926733957,0.865064123,0.618788951,0.305983904,0.044529615,0.05384553,0.464950102,0.442862781,0.171351822,0.797168618,0.189518639,0.693849029,0.984545609,0.40928864,0.602420235,0.922128328,0.172192128,0.803786144,0.379723972,0.063737615,0.79313114,25.31757772
103,0.193570642,0.18669931,0.022243481,0.706615298,0.704018075,0.565296916,0.683348341,0.733984121,0.06423727,0.901702011,0.497279068,0.525339066,0.343484418,0.451643803,0.287167308,0.906482789,0.043123639,0.82323634,0.490837355,0.646891158,0.073056728,0.164713808,0.169546086,0.414183619,0.36106042,0.70884414,0.070105208,0.710345262,0.197290241,0.779341305,0.863287273,0.229441614,0.316756027,0.754870753,0.072133359,0.631761643,0.126221208,0.401228726,0.60983942,0.286051921,0.067273051,0.258109625,0.373887707,0.165630204,0.356404758,0.917807937,0.92423413,0.287566471,0.415997064,0.980011522,0.750459725,22.86123822
104,0.792261107,0.620341054,0.646378492,0.379984487,0.093879344,0.551026237,0.376664835,0.340623067,0.535603079,0.964919646,0.45024966,0.870467856,0.600059946,0.68245956,0.334174895,0.171897411,0.513628064,0.69141908,0.973871342,0.179187982,0.267381365,0.011855847,0.046239601,0.970241222,0.406967305,0.018243057,0.234496031,0.463500438,0.698454844,0.154357696,0.368899841,0.998570701,0.080340489,0.191175612,0.856117278,0.408527362,0.657395543,0.731960805,0.745382598,0.998279893,0.657187797,0.430992295,0.355768034,0.391884507,0.996577985,0.457996352,0.095275501,0.364796732,0.2488621,0.561952097,0.012296085,18.02095905
105,0.392744663,0.70826317,0.830393535,0.021518534,0.058080387,0.334962227,0.243047514,0.479803169,0.950721432,0.821176821,0.66011365,0.952943349,0.344216107,0.366637954,0.96020234,0.575582033,0.564099203,0.874160014,0.79415429,0.195469995,0.029228271,0.697321976,0.944677515,0.94798357,0.1676521,0.366707346,0.270508177,0.758276147,0.058074976,0.898326501,0.227191326,0.51700155,0.410732111,0.557682533,0.295846265,0.951864506,0.605960964,0.848428615,0.287512405,0.521357574,0.991955929,0.214012829,0.717123372,0.937501847,0.935021782,0.152006631,0.280616841,0.146119632,0.046469306,0.325034171,0.165078908,15.55899033
106,0.986792151,0.206456098,0.342659548,0.362561862,0.243069781,0.969001369,0.275726728,0.320958688,0.609365355,0.78890247,0.779943416,0.612479599,0.890577296,0.414925044,0.527172066,0.294545625,0.104156709,0.230685167,0.6400343,0.294968031,0.166183101,0.157778109,0.980527195,0.97170232,0.231967921,0.726850426,0.369140871,0.918426308,0.107908864,0.565275086,0.322180802,0.605682127,0.794416767,0.31812675,0.260020592,0.996363259,0.796318554,0.004688162,0.727012027,0.400256173,0.99897143,0.512514669,0.048781833,0.441929732,0.769814555,0.917131703,0.85905999,0.149559677,0.750202273,0.845838463,0.256737082,9.922098193
107,0.531028658,0.190733915,0.096083679,0.808244925,0.978986721,0.106357761,0.856285603,0.162227693,0.254946001,0.679144469,0.305624114,0.219723182,0.903589949,0.987655454,0.220145274,0.694675748,0.555215846,0.284174726,0.402713591,0.869715661,0.974994833,0.573949671,0.930619895,0.29117644,0.506761644,0.380130806,0.532954546,0.067042057,0.854955797,0.938173133,0.075468411,0.808472696,0.872237375,0.596240323,0.424228876,0.523358494,0.099228532,0.036764746,0.356250172,0.178294949,0.393145317,0.361461314,0.177886076,0.248066949,0.737509825,0.946374031,0.66765145,0.56247953,0.594146749,0.09396291,0.543529419,15.01343644
108,0.559301534,0.826259162,0.427921035,0.146068133,0.006980858,0.849153922,0.169243713,0.366199582,0.771091541,0.636702719,0.508406422,0.919743068,0.030425941,0.397339177,0.074780465,0.76002578,0.679994733,0.838777283,0.080608894,0.969097832,0.751472501,0.05417904,0.85095104,0.209451696,0.906749742,0.69569821,0.696580735,0.451605888,0.91194443,0.248235657,0.508253138,0.572544073,0.606309204,0.263041354,0.693484288,0.279494461,0.761770745,0.066155417,0.086938066,0.420933367,0.280565278,0.10161966,0.331003308,0.374778194,0.085470851,0.525777741,0.661573475,0.940897274,0.729348839,0.183968776,0.122251867,17.46392948
109,0.341813963,0.006498075,0.25410051,0.627947496,0.34480866,0.971097335,0.743564783,0.872958287,0.621017034,0.657264132,0.648546273,0.106637951,0.373650087,0.693073045,0.433689821,0.166398756,0.674209485,0.991626682,0.418812749,0.438890059,0.014432867,0.257777664,0.601020422,0.327308408,0.125125898,0.786450373,0.999227422,0.010166125,0.043504902,0.35992706,0.701902965,0.81144041,0.557294158,0.740441489,0.889195087,0.690895777,0.500534815,0.542150888,0.955418905,0.423754493,0.513560076,0.686530315,0.266461264,0.464377587,0.181171523,0.255736527,0.570282011,0.178539403,0.482652327,0.197561252,0.729603455,5.507457512
110,0.526728474,0.578239277,0.239351554,0.684745759,0.569126289,0.858412879,0.038920526,0.594663877,0.683176814,0.941358038,0.300309521,0.855717058,0.581145271,0.087166162,0.056380258,0.812663835,0.979641592,0.568919002,0.190751204,0.870043676,0.980930491,0.689357043,0.984334854,0.726213727,0.252382528,0.361994657,0.422273287,0.555437526,0.743561757,0.078164558,0.794336187,0.86388363,0.50855809,0.255837623,0.95167058,0.65535051,0.992394142,0.90775091,0.603099779,0.363825513,0.258843294,0.940756417,0.461912574,0.237810721,0.229354346,0.731869825,0.932665829,0.485766659,0.736272001,0.97730338,0.399438845,7.786853159
111,0.678926948,0.722507663,0.277144303,0.585258735,0.183887431,0.77269461,0.119139176,0.044269809,0.907135183,0.969194203,0.089577751,0.685364996,0.501457102,0.351874615,0.870770145,0.582532221,0.007410029,0.351973935,0.917573227,0.144729799,0.833741776,0.050810356,0.641185167,0.317192678,0.55571528,0.352115257,0.265178809,0.067353003,0.741414211,0.098007468,0.293377676,0.412498742,0.433596627,0.954406366,0.8341851,0.333220966,0.875171355,0.055882748,0.13739742,0.862976412,0.735826425,0.691717194,0.208143815,0.40533141,0.342451423,0.156288874,0.084672355,0.476875058,0.787082924,0.553478303,0.451140825,-6.241617552
112,0.49469593,0.501939964,0.676080735,0.451422004,0.430596115,0.08322329,0.530601286,0.829837733,0.987300849,0.808098709,0.875366271,0.118408028,0.253876869,0.823751644,0.064666595,0.628154091,0.123642403,0.349027439,0.03156717,0.341541931,0.443122451,0.559715567,0.685210409,0.083316091,0.291612505,0.839548551,0.769213516,0.037477182,0.588154929,0.394772901,0.358411084,0.170166164,0.856201105,0.782718424,0.609470306,0.249524456,0.641299534,0.25550726,0.730086346,0.426939402,0.883608723,0.079808773,0.618843518,0.361737239,0.822029188,0.596642275,0.951719726,0.064686946,0.996260861,0.527178444,0.290622019,35.99754034
113,0.852665723,0.44018657,0.69498262,0.709307062,0.851097917,0.240290816,0.321471013,0.793610368,0.059962288,0.589294385,0.985093761,0.319524293,0.242763894,0.062789634,0.838602052,0.130229759,0.102232931,0.51482737,0.1586241,0.925431539,0.836898607,0.98607348,0.938701404,0.504196427,0.848278117,0.056167063,0.019823625,0.778221464,0.848561518,0.425280035,0.989671505,0.482040586,0.94937944,0.769860124,0.73498316,0.050055955,0.51591185,0.282071764,0.407724596,0.550351063,0.257443207,0.477560857,0.92164141,0.155758605,0.490359136,0.108984533,0.687661637,0.772075892,0.158399363,0.72371689,0.392398273,32.82383916
114,0.278946988,0.156755804,0.619689226,0.067453924,0.450588361,0.674497335,0.131963022,0.042902938,0.733425172,0.682307863,0.833110254,0.159231086,0.473840775,0.478845229,0.558871768,0.824208868,0.220774056,0.426537882,0.370128647,0.810267116,0.299452643,0.923129915,0.3917737,0.295380311,0.144238797,0.925360217,0.881531173,0.157273114,0.192578579,0.833340316,0.641822608,0.365156127,0.811011725,0.962955074,0.306234288,0.978369565,0.518333396,0.729311862,0.071578577,0.880599044,0.685220927,0.610836965,0.885134508,0.708769968,0.443814957,0.245770016,0.117528574,0.130221707,0.741487661,0.163663723,0.69566342,-13.01440816
115,0.56853752,0.388333014,0.923919679,0.093002074,0.907864961,0.595549855,0.199207568,0.819666654,0.919640401,0.960548193,0.346401749,0.686621692,0.965522219,0.720933006,0.234708096,0.103535954,0.62894584,0.321855686,0.85793153,0.673508147,0.20732882,0.770493799,0.659896289,0.742201706,0.249374375,0.091957278,0.06013021,0.921199289,0.313805618,0.293094333,0.015243461,0.208791957,0.584807646,0.599105935,0.838692271,0.89256631,0.220870753,0.424410233,0.309159123,0.102637057,0.977505205,0.698056345,0.39956423,0.915534538,0.628812259,0.509550943,0.300657614,0.081798396,0.832522904,0.794224429,0.403196612,3.843663902
116,0.51831885,0.966039883,0.32409105,0.982535177,0.6665675,0.29455491,0.877655939,0.772059474,0.489520891,0.662504125,0.098686916,0.066052947,0.82139144,0.227864029,0.08098521,0.121598026,0.378814336,0.859613836,0.206153933,0.877011427,0.340719799,0.683861308,0.443280135,0.962688514,0.822415229,0.064741145,0.010114839,0.822181744,0.779733049,0.204438455,0.884344869,0.401054069,0.732017968,0.79106909,0.661533941,0.044619335,0.583116364,0.189460088,0.015335681,0.870349814,0.602707775,0.659987595,0.842718347,0.372188957,0.203368984,0.7629633,0.06208075,0.074714794,0.03831086,0.238893914,0.99570485,14.47347403
117,0.460487091,0.460127605,0.009745081,0.148394108,0.072147843,0.339412033,0.576918855,0.401596352,0.882061462,0.615628158,0.664019375,0.739006908,0.121198132,0.02629164,0.149743884,0.97414723,0.895180672,0.832721732,0.699677317,0.779389101,0.11300135,0.369620175,0.692686158,0.230719156,0.420825013,0.961293144,0.819819724,0.839641848,0.54176725,0.909257212,0.915152994,0.349991685,0.197872671,0.522849717,0.755237659,0.903937189,0.584014576,0.829913364,0.17235714,0.091519945,0.91647931,0.050576463,0.869128408,0.690654601,0.406605184,0.745364197,0.302478959,0.171130893,0.009269998,0.361037014,0.110314693,9.088989174
118,0.838136539,0.128306417,0.481435055,0.263418753,0.284364318,0.430941447,0.091038927,0.844439536,0.589674875,0.974802937,0.065448058,0.149790839,0.671101571,0.648374317,0.532966087,0.617196426,0.78520144,0.577477537,0.450219165,0.769894204,0.679970858,0.511161608,0.113567042,0.41657659,0.220149489,0.477937102,0.549681644,0.661498504,0.270177187,0.947587726,0.055132357,0.594376687,0.500188967,0.948086854,0.289869092,0.832299006,0.715992297,0.492865313,0.652443005,0.816801669,0.528781405,0.370811634,0.336410019,0.227251799,0.603484071,0.517264912,0.752312804,0.036749862,0.875488605,0.664305914,0.489219702,4.375906225
119,0.596268487,0.194122532,0.470614931,0.665268001,0.568044721,0.071458524,0.360890893,0.549829327,0.043958964,0.377849051,0.194811436,0.332095174,0.530453887,0.046217265,0.991571088,0.797585769,0.00180427,0.981411122,0.246753929,0.702849606,0.918896654,0.813235916,0.146712121,0.263993747,0.445876929,0.505310341,0.908447213,0.38309355,0.703119965,0.302644276,0.574094229,0.896900933,0.135904259,0.627767814,0.233771845,0.721332532,0.424573169,0.999079898,0.211554367,0.370630368,0.898492936,0.880622281,0.038733692,0.040701203,0.903136413,0.662711279,0.927958156,0.994168156,0.858753113,0.758277342,0.096861131,21.19457408
120,0.853715389,0.819570929,0.791321647,0.401537566,0.407139561,0.132272988,0.857071083,0.751496084,0.341884157,0.996923904,0.023555824,0.599980472,0.387774083,0.388089101,0.782627196,0.657920968,0.876018343,0.702969235,0.228869469,0.605472265,0.088944166,0.473502422,0.796521151,0.732956333,0.115106269,0.598123168,0.271114227,0.355655207,0.728306477,0.393093026,0.859566395,0.206300294,0.866018584,0.632906194,0.360097001,0.706085546,0.733456669,0.792811417,0.26250006,0.643034904,0.112153544,0.123601376,0.805501607,0.426875979,0.658258981,0.186341268,0.235762534,0.825435282,0.42519039,0.139413787,0.263597032,5.175102414
121,0.708248625,0.433132285,0.986514819,0.353370803,0.776658097,0.507596207,0.101759196,0.058119844,0.000554968,0.31519934,0.913615342,0.132717234,0.341859287,0.797354594,0.574338336,0.138154463,0.836647604,0.212291198,0.602775823,0.171595703,0.271886604,0.744838734,0.799709595,0.90207952,0.453582239,0.173358256,0.427169427,0.647888339,0.409033448,0.313869804,0.340019898,0.799738545,0.80507121,0.880633654,0.413416269,0.574076817,0.827491408,0.121688894,0.445785978,0.032165727,0.961806801,0.415436727,0.195147021,0.711285577,0.765304886,0.887441104,0.943142025,0.963871866,0.603052454,0.517329151,0.390400517,39.70980724
122,0.705618209,0.892744875,0.878770678,0.119242581,0.985074774,0.651398253,0.661862549,0.130043464,0.73784885,0.638645814,0.188168059,0.33327029,0.147152574,0.701872586,0.312268195,0.690645513,0.97492896,0.019606957,0.311035248,0.267623789,0.019600067,0.521789309,0.220732971,0.619037315,0.708613736,0.507148135,0.645533357,0.328527735,0.652850109,0.570955886,0.185606464,0.555162476,0.011050621,0.272044217,0.723268353,0.68413086,0.286152302,0.856511558,0.053430122,0.691138811,0.139353508,0.801844488,0.298798762,0.920174819,0.022066302,0.9757205,0.682044331,0.866673435,0.142556879,0.424211386,0.067004308,28.08899068
123,0.835053801,0.265179832,0.003556988,0.029450384,0.091729166,0.139887204,0.17731358,0.898504947,0.35814637,0.724391249,0.57923649,0.844889041,0.816830774,0.854342781,0.96160273,0.005220712,0.938735588,0.965764391,0.695620121,0.119206702,0.444395823,0.696008768,0.440092772,0.776301576,0.427119084,0.32655824,0.976302137,0.641119303,0.840680244,0.33701111,0.171320308,0.49958484,0.198130999,0.212729459,0.174566422,0.380613749,0.067828948,0.676829211,0.479612821,0.762360913,0.418378768,0.681192813,0.723454173,0.953689302,0.887407701,0.084197891,0.856383154,0.064885475,0.793439385,0.517173199,0.253218714,-4.346318055
124,0.322570085,0.758532702,0.511544664,0.304964856,0.91313861,0.040709778,0.379856781,0.056903934,0.937536214,0.656707091,0.0832566,0.166160818,0.163340682,0.534925302,0.58772929,0.983889699,0.835597317,0.871200607,0.935836112,0.951224391,0.581129358,0.493608903,0.264535907,0.949011853,0.459701091,0.290557587,0.23075432,0.521707542,0.253786519,0.363984246,0.927849558,0.450036101,0.233151156,0.894987756,0.482576678,0.221584912,0.873873415,0.986819486,0.347496494,0.68530049,0.58264579,0.302392773,0.228398477,0.001652544,0.615358212,0.939691513,0.933771283,0.296604665,0.935501738,0.674987796,0.168352366,9.210276665
125,0.07444958,0.354165048,0.867976676,0.42121414,0.107360394,0.602184448,0.956920645,0.781987911,0.349189387,0.09858116,0.609243037,0.462230091,0.694194939,0.983529618,0.187961684,0.760317549,0.54814669,0.235975073,0.383461612,0.338656922,0.177155847,0.970388329,0.097947327,0.534529755,0.724146596,0.476655682,0.576952128,0.722398653,0.705551835,0.484412286,0.395218076,0.116378603,0.499530564,0.928363909,0.381085178,0.094994014,0.707506959,0.63481314,0.979010885,0.565427482,0.78000056,0.544481632,0.741522284,0.936981713,0.589267702,0.632506331,0.174785362,0.179185488,0.138125263,0.750761733,0.984325925,8.730405732
126,0.511674133,0.501337932,0.209209141,0.767240536,0.120667384,0.27458623,0.282869002,0.547996997,0.933730935,0.442474746,0.567975731,0.629759314,0.275881544,0.753651578,0.377776174,0.56232447,0.509191363,0.249840586,0.971363138,0.454705801,0.739304761,0.94844496,0.477527662,0.371884956,0.516744738,0.867072279,0.540491096,0.999120942,0.073974279,0.556604472,0.358020019,0.701985485,0.474954541,0.515735795,0.662278658,0.108534179,0.818408817,0.177444575,0.776928654,0.819238659,0.061744072,0.65514412,0.615922804,0.704559674,0.567700694,0.511356718,0.817950916,0.973196696,0.370057541,0.473258179,0.473259999,26.34676195
127,0.793873802,0.467387905,0.809134243,0.635480072,0.304472983,0.092304411,0.462889107,0.796134557,0.415623957,0.982713333,0.526904995,0.399039553,0.739058741,0.327435342,0.013435972,0.235219557,0.72294598,0.549470072,0.081129854,0.041583056,0.9493955,0.206614223,0.852116903,0.996415912,0.281967519,0.500724706,0.819919044,0.252986887,0.849109917,0.613760974,0.829692011,0.834468709,0.997224228,0.672778825,0.789849611,0.175195362,0.033535049,0.351977765,0.138405138,0.080138091,0.725867034,0.105834102,0.100821481,0.800467737,0.450491542,0.286524474,0.386341195,0.005881582,0.118837571,0.760066473,0.975975413,4.271722051
128,0.951067763,0.069778982,0.451654008,0.584857339,0.23991777,0.314733948,0.313517677,0.046097534,0.582833153,0.437803711,0.008076392,0.588763625,0.749048103,0.016644376,0.730829902,0.979328573,0.444955492,0.456287481,0.27647041,0.412005427,0.1051849,0.773371172,0.871511719,0.524552883,0.84725815,0.715039211,0.284621803,0.938832656,0.36676682,0.230940763,0.987147109,0.490190752,0.679709438,0.515064854,0.409456005,0.156107177,0.999878214,0.702221266,0.307126567,0.422370154,0.323393049,0.228439498,0.262009195,0.066169565,0.534007167,0.521423018,0.535923042,0.267577787,0.934702262,0.788138855,0.978585159,21.26856313
129,0.243080539,0.202665188,0.89232293,0.606888899,0.234058427,0.861639094,0.326312482,0.198865308,0.22133391,0.218562798,0.946301611,0.050516255,0.608754443,0.688677906,0.428791775,0.217001638,0.509735978,0.228019868,0.569686006,0.563919986,0.296595288,0.252512589,0.682850508,0.075758871,0.125848743,0.655034435,0.077999669,0.005671547,0.746680693,0.343104459,0.827731939,0.507296667,0.036512543,0.001246221,0.637286659,0.218776518,0.997772902,0.118485793,0.164160958,0.830583138,0.610741799,0.330679936,0.526818035,0.214244237,0.48511234,0.504001203,0.973979666,0.398538567,0.895714132,0.430034716,0.611596791,-1.78194949
130,0.538805603,0.89921287,0.37919586,0.151026714,0.821162618,0.48448046,0.609285772,0.646112578,0.569614927,0.430944934,0.503841561,0.999205075,0.26953225,0.149084442,0.509610642,0.811642579,0.026743473,0.955316375,0.535513499,0.485065363,0.575040036,0.343741366,0.708673057,0.920720744,0.873479358,0.661064234,0.619619047,0.620050718,0.752362253,0.533746127,0.346332942,0.388030226,0.602689611,0.872835039,0.497671622,0.126621613,0.052121834,0.588861131,0.363424647,0.357153726,0.707955693,0.081166734,0.061885557,0.045182615,0.683385379,0.76589262,0.905049615,0.164028654,0.702859011,0.122035518,0.184500826,17.91713967
131,0.538324656,0.521814057,0.226323687,0.630068951,0.329209427,0.013394874,0.609928556,0.961020411,0.792204816,0.558895554,0.703584292,0.780467656,0.510448032,0.204931173,0.52132525,0.381219039,0.588624215,0.791697062,0.430821734,0.050527675,0.304117157,0.334544403,0.945633741,0.722050138,0.301282028,0.418296196,0.040924451,0.204866628,0.634424375,0.937329486,0.305771012,0.520884966,0.180943635,0.404543535,0.641523887,0.911581811,0.995928286,0.389460224,0.137793492,0.162832218,0.765221715,0.323811739,0.626515178,0.215479027,0.134850895,0.937857887,0.583323778,0.95244734,0.659684508,0.200162607,0.45387685,32.98389712
132,0.228609063,0.821897899,0.925342015,0.290007106,0.358777485,0.484645886,0.277903521,0.816374238,0.927368897,0.739650176,0.252867748,0.941890351,0.428133428,0.182144055,0.821219963,0.177416038,0.049437784,0.145931763,0.633345541,0.69471192,0.011769788,0.932166598,0.35214293,0.368231464,0.413082899,0.497061506,0.4345259,0.329733055,0.107471975,0.621432869,0.058145271,0.47506524,0.375274551,0.053353501,0.187406773,0.861903041,0.27530781,0.387762485,0.981963771,0.163106245,0.402818357,0.468746968,0.238149395,0.082833574,0.346242402,0.498066993,0.45615665,0.950129022,0.523712814,0.880526254,0.721411346,7.781282909
133,0.062658449,0.188937969,0.839724219,0.316325847,0.208142036,0.064748683,0.618275299,0.479901064,0.825748218,0.694049912,0.436658009,0.412608757,0.811925052,0.869863437,0.633710835,0.362530278,0.133596811,0.578960791,0.187771349,0.990947076,0.372788729,0.050788403,0.110351085,0.564648711,0.924069403,0.755550338,0.043524623,0.589215727,0.871236802,0.564203196,0.897887444,0.820298629,0.920697813,0.570626842,0.953810588,0.659930745,0.568593743,0.403384628,0.814884831,0.391505947,0.256233833,0.420946811,0.121482048,0.53696586,0.942079083,0.948588987,0.443536405,0.568177302,0.855227301,0.564204897,0.478359341,-4.746621211
134,0.414555041,0.855783383,0.873205147,0.534343822,0.717891268,0.583888391,0.011372793,0.394776187,0.862114271,0.014729913,0.830676584,0.562377527,0.745714685,0.420051565,0.86681805,0.359720045,0.979185452,0.790249913,0.236254483,0.199909724,0.487800331,0.717508522,0.501915428,0.156212177,0.910394664,0.051274715,0.940296823,0.545445271,0.548935479,0.077452011,0.768779056,0.037362332,0.961352893,0.014578297,0.64205002,0.666634153,0.944867002,0.834516492,0.273550483,0.075774141,0.998204,0.815545152,0.399608715,0.766003604,0.571953065,0.669201354,0.068467892,0.217839606,0.803297676,0.713427299,0.572026946,21.38656336
135,0.514654789,0.09658177,0.218847914,0.165855745,0.836491073,0.497804309,0.282008232,0.164506816,0.823687852,0.64212371,0.012362295,0.306922164,0.246362431,0.77787818,0.24757779,0.318447731,0.222366743,0.521516466,0.258819992,0.086405958,0.427260633,0.238735528,0.071436393,0.711807,0.748541651,0.613349918,0.017381104,0.238923172,0.513702867,0.601898894,0.17299249,0.426859368,0.021584736,0.308303419,0.800469929,0.408398505,0.636598994,0.557628094,0.668476225,0.007538631,0.123019997,0.50879211,0.522887334,0.372418996,0.476203902,0.919676772,0.011253421,0.605965003,0.585363603,0.444405561,0.042690647,16.41334636
136,0.725134013,0.764041635,0.345105955,0.9444089,0.06544555,0.69577232,0.827220658,0.64146472,0.884744471,0.553326372,0.18890053,0.030852372,0.573125347,0.187512352,0.890734382,0.627265646,0.922694631,0.289998738,0.392238952,0.840930875,0.848468081,0.626323238,0.493427966,0.001026324,0.739116322,0.869940094,0.859397336,0.841013511,0.059710249,0.667244466,0.571749284,0.241059015,0.478582593,0.095090521,0.132599422,0.845577781,0.457388796,0.78772561,0.807488398,0.945631333,0.813219506,0.867959303,0.110752428,0.911576885,0.291005099,0.684537005,0.198989177,0.017472136,0.420171036,0.752377013,0.895354477,-4.138565923
